CUST_ID,GMM_Cluster,Customer_Type,Cluster_0_Prob,Cluster_1_Prob,Cluster_2_Prob
C11782,2.0,Low Engagement,5.348907787906205e-13,0.0,0.9999999999994635
C11784,1.0,Installment-Focused,1.6502769879397974e-46,0.9999996746314942,3.253685050498849e-07
C11785,1.0,Installment-Focused,0.00018830133077748194,0.9998115845385728,1.1413065000158225e-07
C11786,1.0,Installment-Focused,5.826893445511426e-07,0.9999993863320551,3.0978600482297384e-08
C11787,2.0,Low Engagement,1.2115064756278277e-80,0.0,1.0
C11788,0.0,High Risk,0.9999999601364421,0.0,3.9863558096055525e-08
C11789,1.0,Installment-Focused,2.1530924524075797e-12,0.9999986168556818,1.3831421655857304e-06
C11790,0.0,High Risk,0.9999993617387734,0.0,6.382612267674522e-07
C11791,2.0,Low Engagement,5.288678298372688e-32,0.0,1.0
C11792,1.0,Installment-Focused,8.629056300095987e-87,0.9999998649518143,1.3504818542501396e-07
C11794,0.0,High Risk,0.9999994948119358,0.0,5.051880644488787e-07
C11795,0.0,High Risk,0.9999215468392668,0.0,7.845316073390648e-05
C11796,1.0,Installment-Focused,0.027602043645276585,0.972397913965088,4.23896354105855e-08
C11797,1.0,Installment-Focused,2.612985464290423e-10,0.9999999408855613,5.88531403258971e-08
C11798,0.0,High Risk,0.9999843319454848,0.0,1.5668054515268276e-05
C11799,0.0,High Risk,0.999999942400195,0.0,5.7599804977200137e-08
C11800,0.0,High Risk,0.9999999820925983,0.0,1.790740141083172e-08
C11801,1.0,Installment-Focused,8.220180217176659e-08,0.9999998554087746,6.238942310577581e-08
C11802,1.0,Installment-Focused,1.1822350354830852e-32,0.9999997995686304,2.0043136967681648e-07
C11803,1.0,Installment-Focused,1.7650721677372084e-92,0.9999998323485871,1.6765141267113982e-07
C11804,0.0,High Risk,0.999956772189358,9.156712651264499e-187,4.32278106418055e-05
C11805,1.0,Installment-Focused,3.1328852896558516e-05,0.9999686427506974,2.8396406206433376e-08
C11806,1.0,Installment-Focused,1.2302244973420905e-12,0.9999999242790969,7.571967257152919e-08
C11807,1.0,Installment-Focused,2.1197125933831894e-126,0.9999999594093837,4.0590616196080364e-08
C11808,0.0,High Risk,0.9999991647921476,0.0,8.352078521425867e-07
C11809,2.0,Low Engagement,2.1516596640118467e-21,0.0,1.0
C11810,1.0,Installment-Focused,0.00017935227108762557,0.9998206341110493,1.3617863361267807e-08
C11811,2.0,Low Engagement,1.0288042515647698e-83,0.0,1.0
C11813,1.0,Installment-Focused,5.922914000645592e-115,0.9999999811538907,1.8846109067571144e-08
C11814,1.0,Installment-Focused,2.5790097019556294e-113,0.9999999722310878,2.7768912476713243e-08
C11815,0.0,High Risk,0.9999994663755294,0.0,5.336244705036425e-07
C11816,0.0,High Risk,0.9999981895699356,0.0,1.8104300636885831e-06
C11817,1.0,Installment-Focused,8.777662919578873e-07,0.9999988497916739,2.7244203458704517e-07
C11818,1.0,Installment-Focused,0.0019694323879069823,0.9980305581480069,9.464086267040281e-09
C11819,0.0,High Risk,0.9999999539113678,0.0,4.608863225020746e-08
C11820,0.0,High Risk,0.999999872265387,0.0,1.277346136708169e-07
C11821,1.0,Installment-Focused,3.956560859136073e-34,0.9999999108058506,8.919414946920613e-08
C11822,0.0,High Risk,0.9999997788984376,0.0,2.2110156256520808e-07
C11823,1.0,Installment-Focused,0.0002615368325724887,0.9997384583987724,4.76865541550033e-09
C11824,1.0,Installment-Focused,5.63869567353412e-85,0.9999999267852275,7.321477237428322e-08
C11825,1.0,Installment-Focused,8.944503102205701e-113,0.999999985890959,1.4109041233589853e-08
C11826,1.0,Installment-Focused,4.983827728795869e-27,0.9998094853427002,0.0001905146573011945
C11827,1.0,Installment-Focused,0.004868476795219846,0.9951312976374913,2.255672891945141e-07
C11828,1.0,Installment-Focused,1.6154106527134847e-12,0.9999838974334597,1.6102564925634927e-05
C11829,0.0,High Risk,0.9999995191625796,0.0,4.808374204956106e-07
C11830,1.0,Installment-Focused,0.0016378958320059664,0.9983619667690606,1.3739893311143223e-07
C11831,1.0,Installment-Focused,0.00077436714760469,0.9992256072385679,2.5613827869463953e-08
C11832,1.0,Installment-Focused,0.0002501496591113919,0.9997498466409374,3.6999515298613916e-09
C11833,1.0,Installment-Focused,1.5849280612870925e-18,0.9999998555340393,1.4446596078886707e-07
C11834,0.0,High Risk,0.9999991279854045,0.0,8.720145948485596e-07
C11835,1.0,Installment-Focused,0.0012439204741587335,0.998756061578064,1.794777718163597e-08
C11836,0.0,High Risk,0.9999998809493453,0.0,1.1905065443995298e-07
C11837,0.0,High Risk,0.9999999288487754,0.0,7.115122468441282e-08
C11838,0.0,High Risk,0.9999999403273367,0.0,5.967266270256415e-08
C11839,2.0,Low Engagement,1.635892845604269e-28,0.0,1.0
C11840,0.0,High Risk,0.9999982547335466,0.0,1.7452664536439907e-06
C11841,0.0,High Risk,0.9999999836161334,0.0,1.6383867457652467e-08
C11842,1.0,Installment-Focused,2.5844536010076566e-89,0.9999999052246409,9.477535921365954e-08
C11843,0.0,High Risk,0.9999999443780554,0.0,5.5621944368848486e-08
C11844,1.0,Installment-Focused,0.00042537633307068403,0.9995746037193038,1.9947625249624435e-08
C11845,0.0,High Risk,0.9999988413354302,0.0,1.1586645699400477e-06
C11846,0.0,High Risk,0.9999999537361675,0.0,4.626383230491789e-08
C11847,0.0,High Risk,0.999952201210974,0.0,4.7798789026745726e-05
C11848,0.0,High Risk,0.9999973945145296,0.0,2.605485470133109e-06
C11849,0.0,High Risk,0.9999992045289512,0.0,7.954710481586581e-07
C11850,1.0,Installment-Focused,0.0002604454819418831,0.9997395483958393,6.122218554924682e-09
C11851,1.0,Installment-Focused,7.605719763462037e-117,0.9999999728473922,2.7152607947690007e-08
C11852,1.0,Installment-Focused,0.00044338703085033943,0.9995566108628856,2.106264219995477e-09
C11853,1.0,Installment-Focused,2.127631222778975e-37,0.9999993842144366,6.157855637875136e-07
C11854,1.0,Installment-Focused,0.0002633532499937682,0.9997366107323133,3.601769245309057e-08
C11855,0.0,High Risk,0.9999999476861254,0.0,5.231387408628092e-08
C11856,1.0,Installment-Focused,0.003469792024731964,0.9965301597558456,4.821942219581526e-08
C11857,1.0,Installment-Focused,0.00024936924758090016,0.9997506165240465,1.4228372728429377e-08
C11858,0.0,High Risk,0.9999993929124469,0.0,6.070875534244854e-07
C11859,0.0,High Risk,0.9999995449355211,0.0,4.55064479239778e-07
C11860,0.0,High Risk,0.9999998800817568,0.0,1.1991824299056864e-07
C11861,0.0,High Risk,0.9999999554530491,0.0,4.4546950885165364e-08
C11862,0.0,High Risk,0.9999999674301755,0.0,3.256982455559928e-08
C11863,1.0,Installment-Focused,5.5665271322676955e-05,0.9999442707373803,6.399129708778157e-08
C11864,2.0,Low Engagement,0.002097887171849467,0.0,0.9979021128281507
C11865,1.0,Installment-Focused,0.0019142610162246603,0.9980857295246268,9.459148310574482e-09
C11866,1.0,Installment-Focused,2.7694273265152176e-07,0.99999956836431,1.546929574084814e-07
C11867,0.0,High Risk,0.9999994907853544,1.4897505693330345e-41,5.092146454155617e-07
C11868,0.0,High Risk,0.9999988459410856,0.0,1.1540589149273689e-06
C11869,1.0,Installment-Focused,0.010861871374063388,0.9891377096585707,4.189673660260755e-07
C11870,0.0,High Risk,0.9999998912413656,0.0,1.0875863431991407e-07
C11871,0.0,High Risk,0.9999984742346943,0.0,1.5257653052720775e-06
C11872,1.0,Installment-Focused,7.070251644433263e-13,0.9999996738265632,3.261727293320605e-07
C11873,0.0,High Risk,0.9999829780573416,0.0,1.7021942658262577e-05
C11874,1.0,Installment-Focused,1.844367648864097e-87,0.9999998450282228,1.5497177719022558e-07
C11875,1.0,Installment-Focused,0.0010706003885824107,0.9989293669638094,3.2647608015048734e-08
C11876,0.0,High Risk,0.9999968930737922,0.0,3.1069262077550335e-06
C11877,0.0,High Risk,0.9999999849146556,0.0,1.508534508102894e-08
C11878,0.0,High Risk,0.9999999684149503,0.0,3.158504996890033e-08
C11879,2.0,Low Engagement,3.484127011176414e-20,0.0,1.0
C11880,1.0,Installment-Focused,0.0007782575553535601,0.999221740576844,1.867802411000689e-09
C11881,1.0,Installment-Focused,1.6930856359011707e-108,0.9999999296884885,7.031151103152962e-08
C11882,0.0,High Risk,0.999999415324345,0.0,5.846756554037772e-07
C11883,1.0,Installment-Focused,0.0026358967623554995,0.997363993999572,1.0923807260534435e-07
C11884,1.0,Installment-Focused,0.00018236583836309944,0.9998176273497567,6.8118800371121785e-09
C11885,2.0,Low Engagement,0.04491297297991694,0.0,0.9550870270200822
C11886,2.0,Low Engagement,2.4720501853212714e-08,0.0,0.9999999752794974
C11887,1.0,Installment-Focused,0.000244426704359308,0.9997555687170826,4.578558191952911e-09
C11888,0.0,High Risk,0.9998683384869512,4.1224472156191853e-48,0.0001316615130491591
C11889,0.0,High Risk,0.9999992676863031,0.0,7.323136972371347e-07
C11890,1.0,Installment-Focused,9.971450218304726e-45,0.9999994093552406,5.906447589799616e-07
C11892,0.0,High Risk,0.9999999478263715,0.0,5.21736288394819e-08
C11893,0.0,High Risk,0.9999980925328542,0.0,1.9074671466676343e-06
C11894,1.0,Installment-Focused,2.0136065884472446e-85,0.9999998654071949,1.3459280549221993e-07
C11895,1.0,Installment-Focused,2.2408812992062563e-120,0.9999999516318038,4.836819646520897e-08
C11896,0.0,High Risk,0.9999998334352981,0.0,1.6656470219872302e-07
C11897,1.0,Installment-Focused,1.1396844359353463e-06,0.999998617851744,2.4246381980843064e-07
C11898,1.0,Installment-Focused,1.1093802365596355e-06,0.9999981423174471,7.483023163058486e-07
C11899,1.0,Installment-Focused,1.2678740430820114e-112,0.9999998679430239,1.320569759673069e-07
C11900,1.0,Installment-Focused,3.535853300685386e-30,0.9997620475810647,0.00023795241893549674
C11901,0.0,High Risk,0.9999984163960762,0.0,1.583603923698084e-06
C11902,0.0,High Risk,0.9999995508394118,0.0,4.4916058747591874e-07
C11903,1.0,Installment-Focused,0.00032375472249778295,0.9996762397677159,5.509786212837834e-09
C11904,2.0,Low Engagement,1.8550394959030123e-29,0.00036122641620390194,0.999638773583796
C11905,1.0,Installment-Focused,4.535976453744213e-06,0.99999506923353,3.947900165821873e-07
C11906,0.0,High Risk,0.9999995490934901,0.0,4.509065100853585e-07
C11907,0.0,High Risk,0.9880051191462602,0.0,0.011994880853740026
C11908,1.0,Installment-Focused,2.255752550474521e-23,0.9999533502035278,4.6649796471414755e-05
C11909,1.0,Installment-Focused,1.2461180986322995e-24,0.9999998662590902,1.3374091007598163e-07
C11910,1.0,Installment-Focused,1.7638003294275375e-06,0.9999980819510599,1.5424861045954288e-07
C11911,1.0,Installment-Focused,0.0010755618325188874,0.9989244355949964,2.572484357487747e-09
C11912,0.0,High Risk,0.9999996851126499,0.0,3.1488734938707346e-07
C11913,0.0,High Risk,0.9999985371721222,0.0,1.4628278771824719e-06
C11914,0.0,High Risk,0.9999927939138641,0.0,7.2060861351086164e-06
C11915,0.0,High Risk,0.9999993397378194,0.0,6.602621806002093e-07
C11916,1.0,Installment-Focused,0.0005797246074934845,0.999419810303217,4.6508928901353173e-07
C11917,0.0,High Risk,0.9999995486362667,0.0,4.513637329226844e-07
C11918,0.0,High Risk,0.9999956142993387,1.83880535e-315,4.385700661184608e-06
C11919,0.0,High Risk,0.9999999343373561,0.0,6.566264370074828e-08
C11920,2.0,Low Engagement,5.2985546622290634e-17,0.0,1.0
C11921,1.0,Installment-Focused,0.00014441772783489046,0.9998554395621455,1.427100192986334e-07
C11922,1.0,Installment-Focused,7.114102841140414e-112,0.9999998407918362,1.5920816411038342e-07
C11924,0.0,High Risk,0.999996703130038,0.0,3.2968699626953495e-06
C11925,1.0,Installment-Focused,7.816142213525904e-17,0.9999953556679466,4.644332053481937e-06
C11926,0.0,High Risk,0.9999995369937477,0.0,4.6300625233701564e-07
C11927,1.0,Installment-Focused,0.00013418243191437048,0.9998657554793269,6.208875872756446e-08
C11928,0.0,High Risk,0.9999925779429825,0.0,7.422057018270575e-06
C11929,0.0,High Risk,0.9999999018910687,0.0,9.810893179502748e-08
C11930,1.0,Installment-Focused,2.1196779635137517e-109,0.9999973835002756,2.616499724380248e-06
C11931,0.0,High Risk,0.9999998448779119,0.0,1.5512208856355683e-07
C11932,1.0,Installment-Focused,0.00027343069324817964,0.9997265636654937,5.641258573490771e-09
C11933,1.0,Installment-Focused,2.5027793687352806e-12,0.9999999746216969,2.537580054034811e-08
C11934,0.0,High Risk,0.9999990770094783,0.0,9.229905211895798e-07
C11935,1.0,Installment-Focused,7.798508473703681e-11,0.9999997952853313,2.0463668336504584e-07
C11936,0.0,High Risk,0.9999999603121424,0.0,3.968785776253098e-08
C11937,1.0,Installment-Focused,0.007780177785565623,0.9922197790203341,4.3194100661359575e-08
C11938,1.0,Installment-Focused,2.3852630561238987e-09,0.9999998827461016,1.148686356442026e-07
C11939,0.0,High Risk,0.9999995578519885,0.0,4.4214801137383917e-07
C11940,1.0,Installment-Focused,3.6027418260543105e-20,0.9999999457578511,5.424214895269057e-08
C11941,1.0,Installment-Focused,1.385480846873003e-18,0.9996921552558151,0.000307844744184131
C11942,1.0,Installment-Focused,0.018081426557873783,0.9819182669421176,3.0650000889199677e-07
C11943,0.0,High Risk,0.9999998206857806,0.0,1.7931421977249861e-07
C11944,1.0,Installment-Focused,2.217335480950959e-08,0.9999996382008909,3.396257547890159e-07
C11945,0.0,High Risk,0.999993654103774,0.0,6.345896226732486e-06
C11946,1.0,Installment-Focused,4.4028738044386944e-05,0.999955898047859,7.321409694337683e-08
C11947,1.0,Installment-Focused,0.00022677154083465304,0.9997732242628354,4.196329622720889e-09
C11948,2.0,Low Engagement,0.44345778102986577,0.0,0.5565422189701326
C11949,1.0,Installment-Focused,5.3688403839788544e-09,0.9999999071914213,8.743973861705764e-08
C11950,1.0,Installment-Focused,0.0006780045186503495,0.9993219601979754,3.5283374237710975e-08
C11951,1.0,Installment-Focused,3.693853615530991e-142,0.9999999003976973,9.960230312376837e-08
C11952,0.0,High Risk,0.9999944219828903,0.0,5.578017110012373e-06
C11953,1.0,Installment-Focused,2.6700255730499156e-17,0.999973430863161,2.6569136839231944e-05
C11954,0.0,High Risk,0.9999848731796844,3.423447572180207e-181,1.5126820315787114e-05
C11955,1.0,Installment-Focused,0.0025460402168937754,0.9974539370601262,2.2722979782287394e-08
C11956,0.0,High Risk,0.9999983502634465,0.0,1.6497365532340638e-06
C11957,0.0,High Risk,0.999999906304982,0.0,9.369501767914567e-08
C11958,0.0,High Risk,0.9999921903412216,0.0,7.809658777598357e-06
C11959,0.0,High Risk,0.999989685047127,4.154359610894272e-248,1.0314952873209825e-05
C11960,1.0,Installment-Focused,6.180508759021618e-97,0.9999998164577404,1.835422596442425e-07
C11961,1.0,Installment-Focused,5.493218136250634e-05,0.9999449863030424,8.151559511167231e-08
C11962,1.0,Installment-Focused,9.72786829440006e-35,0.9999997874977401,2.1250225960160255e-07
C11963,0.0,High Risk,0.9999998916059726,0.0,1.0839402721109157e-07
C11964,1.0,Installment-Focused,0.00030402706643350963,0.9996959687958203,4.137746137860252e-09
C11965,0.0,High Risk,0.9999992081180791,0.0,7.918819207373384e-07
C11966,0.0,High Risk,0.9999999331724321,0.0,6.682756787917938e-08
C11967,0.0,High Risk,0.9999995173079724,0.0,4.826920278645727e-07
C11968,1.0,Installment-Focused,0.0003262205221492403,0.9996735686924155,2.1078543526385442e-07
C11969,0.0,High Risk,0.9999995060379451,0.0,4.939620546379413e-07
C11970,1.0,Installment-Focused,3.0058752278402848e-99,0.9999999567128199,4.328718012264511e-08
C11971,0.0,High Risk,0.999999961019184,0.0,3.89808155690639e-08
C11972,1.0,Installment-Focused,0.002981476609820647,0.9970185203668019,3.0233774791327304e-09
C11973,1.0,Installment-Focused,0.002718974830469312,0.9972809787473568,4.642217404467322e-08
C11974,1.0,Installment-Focused,0.035145129348034196,0.9648522488917516,2.6217602142085987e-06
C11975,0.0,High Risk,0.9999996193059527,0.0,3.806940480755622e-07
C11976,1.0,Installment-Focused,2.0624002803940483e-06,0.9999977481661629,1.8943355698079028e-07
C11977,0.0,High Risk,0.9999978467176958,0.0,2.153282304522123e-06
C11978,0.0,High Risk,0.9999998950903974,0.0,1.0490960283457176e-07
C11979,0.0,High Risk,0.9999996469762201,0.0,3.530237802051158e-07
C11980,1.0,Installment-Focused,0.000559097360829607,0.9994408738098598,2.8829310428118327e-08
C11981,0.0,High Risk,0.9999999061470861,0.0,9.385291434341568e-08
C11982,0.0,High Risk,0.999999524353503,0.0,4.756464962265827e-07
C11983,0.0,High Risk,0.9999994064750146,0.0,5.935249851271412e-07
C11984,0.0,High Risk,0.9999985382234299,0.0,1.4617765704283971e-06
C11985,0.0,High Risk,0.9999794825291669,0.0,2.0517470832629493e-05
C11986,0.0,High Risk,0.9999999791627332,0.0,2.0837267117147802e-08
C11987,0.0,High Risk,0.9999988095984518,0.0,1.1904015474140164e-06
C11988,1.0,Installment-Focused,2.3523043914567788e-151,0.999999915473416,8.452658430058293e-08
C11989,2.0,Low Engagement,2.5562861632700006e-91,0.0,1.0
C11990,0.0,High Risk,0.9999998695186912,0.0,1.3048130857600596e-07
C11991,1.0,Installment-Focused,0.0003113200494971537,0.9996886192686338,6.068186901474412e-08
C11992,0.0,High Risk,0.9999997274803005,0.0,2.7251969993509407e-07
C11993,1.0,Installment-Focused,0.0012140027060520988,0.9987859000142775,9.727967007056824e-08
C11994,0.0,High Risk,0.9999999740450608,0.0,2.595493880251202e-08
C11995,0.0,High Risk,0.9999756549426838,0.0,2.4345057316700914e-05
C11996,0.0,High Risk,0.9999998944136632,0.0,1.0558633701104529e-07
C11997,2.0,Low Engagement,0.09798234725816637,0.0,0.9020176527418349
C11998,0.0,High Risk,0.9999999669187659,0.0,3.308123444675842e-08
C11999,0.0,High Risk,0.999997636860982,0.0,2.3631390176861503e-06
C12000,2.0,Low Engagement,0.005322101932482857,0.0,0.9946778980675155
C12001,1.0,Installment-Focused,6.1091604735245344e-06,0.999993323067373,5.67772153794347e-07
C12002,0.0,High Risk,0.999991359218363,0.0,8.640781636391545e-06
C12004,1.0,Installment-Focused,3.2396332554115424e-15,0.9999996754657527,3.245342445527696e-07
C12005,2.0,Low Engagement,0.00027167285299302304,0.0,0.9997283271470085
C12006,0.0,High Risk,0.9999999782469227,0.0,2.1753078183113926e-08
C12007,0.0,High Risk,0.9999999299373961,0.0,7.006260348919637e-08
C12008,1.0,Installment-Focused,0.012397391196825685,0.9876021513813006,4.5742187346963964e-07
C12009,1.0,Installment-Focused,0.00033142759295092384,0.999668543770522,2.8636527230880838e-08
C12010,1.0,Installment-Focused,1.339133571083057e-31,0.9999998026398859,1.973601140784473e-07
C12011,1.0,Installment-Focused,8.241484439022163e-11,0.9999999355938093,6.432377571531834e-08
C12012,0.0,High Risk,0.9999997320870898,0.0,2.6791291006463723e-07
C12013,0.0,High Risk,0.9999997294919292,0.0,2.705080709123742e-07
C12014,0.0,High Risk,0.9999997063721078,0.0,2.936278921938807e-07
C12015,1.0,Installment-Focused,0.005725035808813904,0.9942735943039491,1.3698872365213334e-06
C12016,1.0,Installment-Focused,0.00021233969947612614,0.9997876549049642,5.3955592980805705e-09
C12017,0.0,High Risk,0.9999994890390331,0.0,5.109609668477386e-07
C12018,0.0,High Risk,0.9999283860689532,0.0,7.161393104814436e-05
C12019,2.0,Low Engagement,2.1063581540434788e-07,0.0,0.9999997893641863
C12020,0.0,High Risk,0.9999997053868758,0.0,2.9461312385317337e-07
C12021,1.0,Installment-Focused,0.12342383815003868,0.8765636807921514,1.248105781017115e-05
C12022,1.0,Installment-Focused,0.0003117580512654565,0.9996882395333849,2.41534976567759e-09
C12023,1.0,Installment-Focused,0.002638178074218637,0.9973617496963373,7.222944415283544e-08
C12024,1.0,Installment-Focused,0.0018693810081591546,0.9981305443278718,7.466396931298281e-08
C12025,0.0,High Risk,0.9999854445433507,0.0,1.4555456649941782e-05
C12026,0.0,High Risk,0.9999981739471241,0.0,1.826052876511278e-06
C12027,1.0,Installment-Focused,1.1579815121998079e-11,0.9999996038208069,3.9616761343139775e-07
C12028,0.0,High Risk,0.9999997222995626,0.0,2.777004372846591e-07
C12029,0.0,High Risk,0.9999999739342197,0.0,2.6065779957004607e-08
C12030,1.0,Installment-Focused,2.2459203142032666e-09,0.9999996634170232,3.3433705618750623e-07
C12031,1.0,Installment-Focused,0.000262615652132251,0.9997373158459232,6.850194503310235e-08
C12032,2.0,Low Engagement,0.00044689884970344746,0.0,0.9995531011502964
C12033,2.0,Low Engagement,4.9590370000109935e-15,1.2221409857366704e-38,0.9999999999999964
C12034,0.0,High Risk,0.9999967686372316,0.0,3.231362768822037e-06
C12035,0.0,High Risk,0.9998296057139285,8.19670931839754e-290,0.0001703942860720141
C12036,1.0,Installment-Focused,0.00035224117456001715,0.9996477471077649,1.1717675186462847e-08
C12037,0.0,High Risk,0.9999893475483423,0.0,1.0652451658324487e-05
C12038,1.0,Installment-Focused,3.3838864063737885e-11,0.9999998585727854,1.4139337537061089e-07
C12039,0.0,High Risk,0.9999543405703268,0.0,4.565942967284889e-05
C12040,1.0,Installment-Focused,6.198709120339829e-17,0.999999297777595,7.022224046240252e-07
C12041,2.0,Low Engagement,4.891722990118167e-18,0.011718903528193443,0.9882810964718082
C12042,1.0,Installment-Focused,5.266437195292014e-05,0.9999473014197626,3.420828480149745e-08
C12043,0.0,High Risk,0.999998313794365,0.0,1.6862056353941906e-06
C12044,1.0,Installment-Focused,0.009614954335762631,0.9903849153227818,1.3034145551853163e-07
C12045,1.0,Installment-Focused,1.8353040175768535e-06,0.9999977178700811,4.4682590165854624e-07
C12046,0.0,High Risk,0.9999995954326854,0.0,4.045673151314518e-07
C12047,0.0,High Risk,0.999999690499214,0.0,3.0950078593730855e-07
C12048,1.0,Installment-Focused,7.082969870148013e-126,0.9999998850977775,1.1490222268277958e-07
C12049,0.0,High Risk,0.9998579232778002,8.678051129975683e-296,0.000142076722198978
C12050,0.0,High Risk,0.9999999375308646,0.0,6.246913587398883e-08
C12051,0.0,High Risk,0.999999912362956,0.0,8.763704389933195e-08
C12052,1.0,Installment-Focused,2.30554723454549e-17,0.9999642989379768,3.570106202387291e-05
C12053,1.0,Installment-Focused,0.0005694335729926237,0.9994305635498797,2.877127861943237e-09
C12054,1.0,Installment-Focused,7.676786547090815e-106,0.9999997044786638,2.955213363626633e-07
C12055,0.0,High Risk,0.9999995512045124,0.0,4.487954874021007e-07
C12056,0.0,High Risk,0.9744529849588985,0.0,0.025547015041102447
C12057,0.0,High Risk,0.9999971456494383,0.0,2.854350561953855e-06
C12058,1.0,Installment-Focused,4.5812939456313804e-48,0.9999997780047314,2.2199526822901602e-07
C12059,2.0,Low Engagement,8.856972782704004e-65,0.0,1.0
C12060,0.0,High Risk,0.9999976694965436,0.0,2.330503456984261e-06
C12061,0.0,High Risk,0.9999998546138665,0.0,1.4538613328459937e-07
C12062,1.0,Installment-Focused,9.980292650139694e-13,0.9999998141430404,1.858559617938048e-07
C12063,2.0,Low Engagement,0.0001873793481543635,0.0,0.9998126206518455
C12064,0.0,High Risk,0.9999999834917342,0.0,1.6508265419508118e-08
C12065,0.0,High Risk,0.9999999829956218,0.0,1.7004378427246128e-08
C12066,0.0,High Risk,0.9999999169614097,0.0,8.303859075598351e-08
C12067,1.0,Installment-Focused,0.00028740081585198893,0.9997125927102803,6.473868061267723e-09
C12068,1.0,Installment-Focused,0.046073504141515724,0.9539258921795138,6.036789698543972e-07
C12069,1.0,Installment-Focused,4.401077865074913e-05,0.9999483630397454,7.626181604411332e-06
C12070,0.0,High Risk,0.9999985539479478,2.77e-322,1.4460520525300338e-06
C12071,0.0,High Risk,0.9999994053008311,0.0,5.946991682265741e-07
C12072,1.0,Installment-Focused,0.001031609947778399,0.9989670125225376,1.3775296843983967e-06
C12073,0.0,High Risk,0.9999986020547419,0.0,1.3979452580103203e-06
C12074,1.0,Installment-Focused,1.7485310962262345e-05,0.9999824877830819,2.6905955797199106e-08
C12075,1.0,Installment-Focused,2.471599221916656e-05,0.9999750449592455,2.3904853520576267e-07
C12076,1.0,Installment-Focused,0.0011597633325310728,0.9988402276073476,9.06012147367281e-09
C12077,0.0,High Risk,0.9999997158352563,0.0,2.8416474442870945e-07
C12078,1.0,Installment-Focused,0.000271465724283385,0.9997285283423544,5.93336204597135e-09
C12079,0.0,High Risk,0.9999966763106859,0.0,3.3236893145803264e-06
C12080,1.0,Installment-Focused,5.239711114612061e-15,0.9991749231686116,0.000825076831383222
C12081,0.0,High Risk,0.9999996980599665,0.0,3.0194003369826075e-07
C12082,0.0,High Risk,0.9999998360034389,0.0,1.6399656118667167e-07
C12083,0.0,High Risk,0.9999999848584961,0.0,1.5141503080618056e-08
C12084,1.0,Installment-Focused,0.001824251130367315,0.9981757345863139,1.4283318858891753e-08
C12085,1.0,Installment-Focused,0.00026792573151158624,0.9997320331118551,4.1156633564050577e-08
C12086,0.0,High Risk,0.9665596153201448,0.0,0.033440384679856446
C12087,1.0,Installment-Focused,6.491656268184136e-119,0.9999999716511234,2.83488764329995e-08
C12088,1.0,Installment-Focused,4.97536938449179e-05,0.9999502442232312,2.0829237173389853e-09
C12089,1.0,Installment-Focused,2.4572498311253354e-25,0.7955447388039186,0.20445526119608232
C12090,2.0,Low Engagement,3.836491743223783e-12,8.658907119675556e-06,0.9999913410890432
C12091,0.0,High Risk,0.999996352903219,0.0,3.6470967810953457e-06
C12092,1.0,Installment-Focused,3.575139115544359e-90,0.9999996161008573,3.838991420040815e-07
C12093,1.0,Installment-Focused,3.336584607135323e-05,0.9999665559826826,7.817124587418869e-08
C12094,1.0,Installment-Focused,0.00022413338418476902,0.999775861717357,4.898458256985388e-09
C12095,0.0,High Risk,0.9999989018088592,0.0,1.098191141200055e-06
C12096,1.0,Installment-Focused,1.3115140708402692e-94,0.9999997734652418,2.2653475773786708e-07
C12097,0.0,High Risk,0.9999995732243314,0.0,4.267756681469486e-07
C12098,0.0,High Risk,0.9999999047621221,0.0,9.523787777363037e-08
C12099,0.0,High Risk,0.9999999870675982,0.0,1.293240217417078e-08
C12100,0.0,High Risk,0.9999989266894969,0.0,1.0733105028489207e-06
C12101,0.0,High Risk,0.9999997918856905,0.0,2.081143100268348e-07
C12102,0.0,High Risk,0.9999744648144636,0.0,2.5535185537181314e-05
C12103,0.0,High Risk,0.9999999474282633,0.0,5.257173638839882e-08
C12104,1.0,Installment-Focused,0.006478893671743591,0.9935210981922266,8.136029445421108e-09
C12105,1.0,Installment-Focused,0.0003029367757220652,0.9996970575708137,5.653464181297548e-09
C12107,0.0,High Risk,0.9999987802440216,0.0,1.2197559787920835e-06
C12108,0.0,High Risk,0.9999990997895358,0.0,9.002104647162722e-07
C12109,0.0,High Risk,0.9999984800520516,0.0,1.5199479480309607e-06
C12110,0.0,High Risk,0.9999996737589284,0.0,3.262410714134715e-07
C12111,1.0,Installment-Focused,6.727794418535737e-123,0.9999999168352555,8.316474448132577e-08
C12112,0.0,High Risk,0.9999993563570311,0.0,6.436429683467219e-07
C12113,0.0,High Risk,0.9999999757065353,0.0,2.4293464516461402e-08
C12114,0.0,High Risk,0.9999775756734567,0.0,2.242432654323213e-05
C12115,1.0,Installment-Focused,0.0009169125678795201,0.9990830668673678,2.0564752342116385e-08
C12116,1.0,Installment-Focused,2.1642418675967896e-127,0.9999998295581441,1.7044185569926796e-07
C12117,1.0,Installment-Focused,0.00025802292046480654,0.9997419713265508,5.752984160894896e-09
C12118,1.0,Installment-Focused,0.0001819967139016815,0.9998180016127614,1.6733373269421292e-09
C12119,1.0,Installment-Focused,9.865578223538837e-05,0.999901342938246,1.2795183414178783e-09
C12120,0.0,High Risk,0.996125394528187,0.0,0.003874605471812867
